Class Label Short,File_Name,Transcript,abusive,audio_path,text,file_exists
N,NH_TE_001_N_M_040_009,మానవసంగం అవినీతి వల్ల చిన్నాభిన్నం కాకుండా ఆచారాలు అనే బాధ్యత ఉంచబడింది అంతేకాని వాటిపేరుతో మనిషికి మనిషికి వేరుచేయటానికి కాదు ,"[0.0, 0.0, 1.0, 0.0, 0.0]",/kaggle/input/hs-telugu-npy/audio_npy/NH_TE_001_N_M_040_009.npy,మానవసంగం అవినీతి వల్ల చిన్నాభిన్నం కాకుండా ఆచారాలు అనే బాధ్యత ఉంచబడింది అంతేకాని వాటిపేరుతో మనిషికి మనిషికి వేరుచేయటానికి కాదు ,True
N,NH_TE_001_N_M_041_001,అంటే ఆగకుండా కృషి చేస్తూ కాంటీనుఔస్గా  దానిపైనే పట్టుసాధించాలని ఒక ఉదేశ్యం తో ముందుకి వెళ్ళాలి ,"[0.0, 0.0, 1.0, 0.0, 0.0]",/kaggle/input/hs-telugu-npy/audio_npy/NH_TE_001_N_M_041_001.npy,అంటే ఆగకుండా కృషి చేస్తూ కాంటీనుఔస్గా  దానిపైనే పట్టుసాధించాలని ఒక ఉదేశ్యం తో ముందుకి వెళ్ళాలి ,True
N,NH_TE_001_N_M_042_001,అసలు నిజాయితీగా ఉండటంలో వాళ్ళ ఏ  ఉపయోగం లేదనిపిస్తుంది కానీ మిమల్ని చూసాకా సరైన వేక్తిదెగర అధికారం ఉంటె ధనిగొప్పతనం తెలుస్తుంది ,"[0.0, 0.0, 1.0, 0.0, 0.0]",/kaggle/input/hs-telugu-npy/audio_npy/NH_TE_001_N_M_042_001.npy,అసలు నిజాయితీగా ఉండటంలో వాళ్ళ ఏ  ఉపయోగం లేదనిపిస్తుంది కానీ మిమల్ని చూసాకా సరైన వేక్తిదెగర అధికారం ఉంటె ధనిగొప్పతనం తెలుస్తుంది ,True
N,NH_TE_001_N_M_042_002,ఆ రోజు నుండి గౌరీ తన టీషోప్ లోనే అందరికి గైడెన్స్ ఇవ్వడం స్టార్ట్ చేస్తాడు ప్రతిఒక్కలకి వచ్చిన డౌట్స్ క్లారిఫ్య్ చేస్తూ ఉంటాడు తను చేసిన తప్పులే మిగితా ఎవరు చేయకూడదని అక్కడికి వచ్చిన ప్రతి స్టూడెంట్కి గౌరీ అన్న ఒక బ్రిడ్జిల ఉండి యూపీఎస్సీకి గేట్స్ తెరుస్తాడు  ,"[0.0, 0.0, 1.0, 0.0, 0.0]",/kaggle/input/hs-telugu-npy/audio_npy/NH_TE_001_N_M_042_002.npy,ఆ రోజు నుండి గౌరీ తన టీషోప్ లోనే అందరికి గైడెన్స్ ఇవ్వడం స్టార్ట్ చేస్తాడు ప్రతిఒక్కలకి వచ్చిన డౌట్స్ క్లారిఫ్య్ చేస్తూ ఉంటాడు తను చేసిన తప్పులే మిగితా ఎవరు చేయకూడదని అక్కడికి వచ్చిన ప్రతి స్టూడెంట్కి గౌరీ అన్న ఒక బ్రిడ్జిల ఉండి యూపీఎస్సీకి గేట్స్ తెరుస్తాడు  ,True
N,NH_TE_001_N_M_042_003,అవును మేమంతా గుర్రెల రైలెక్కి వచ్చేస్తాం కానీ ఆ గొర్రెల్లో ఒక్కరికి యూపీఎస్ఈ క్రాక్ అయినా ఆ వార్త దేశనాళముళ్లలో ఉన్న గొర్రెలందరికి చేరి వాళ్లందరికీ స్ఫూర్తిదాయకంగా నిలుస్తుంది అని అంటడు ,"[0.0, 0.0, 1.0, 0.0, 0.0]",/kaggle/input/hs-telugu-npy/audio_npy/NH_TE_001_N_M_042_003.npy,అవును మేమంతా గుర్రెల రైలెక్కి వచ్చేస్తాం కానీ ఆ గొర్రెల్లో ఒక్కరికి యూపీఎస్ఈ క్రాక్ అయినా ఆ వార్త దేశనాళముళ్లలో ఉన్న గొర్రెలందరికి చేరి వాళ్లందరికీ స్ఫూర్తిదాయకంగా నిలుస్తుంది అని అంటడు ,True
N,NH_TE_001_N_M_042_004,అవును మేముఅందరం  గొర్రల రైలు ఎక్కి వచ్చేస్తాము కానీ ఆ గూరలో ఒకరికి ఉపస్సీ క్రాక్ అయినా ఆ వార్త దేశనలుముళ్ళలో ఉన్న గోరాలందరికి చేరి వలందరికి స్ఫూర్తిదాయకంగా నిలుస్తుంది అని అంటాడు మాకు మీలా సంపాదించిపెట్టే తల్లితండ్రులు ఉండరు రాతిరి పగలు ఎండా వాన అని తెలీకుండా కష్టపడి చదివించే తల్లితండ్రులు ఉంటారు మాకు కోచింగ్కి డబ్బులు కూడా ఉండవు కానీ ఇలా గొర్రల వచ్చినా మేము కాళీ చేతులతో మాత్రం ఇంటికి వెళ్ళాము ఏదో ఒక్కరోజు ఐఏఎస్గానో ఐపీసగానో ఇంటికి చేరుతాం అంతవరకు మేము అనుకున్నది సాధించేంతవరకు ఏ పనియైన చేస్తాం,"[0.0, 0.0, 1.0, 0.0, 0.0]",/kaggle/input/hs-telugu-npy/audio_npy/NH_TE_001_N_M_042_004.npy,అవును మేముఅందరం  గొర్రల రైలు ఎక్కి వచ్చేస్తాము కానీ ఆ గూరలో ఒకరికి ఉపస్సీ క్రాక్ అయినా ఆ వార్త దేశనలుముళ్ళలో ఉన్న గోరాలందరికి చేరి వలందరికి స్ఫూర్తిదాయకంగా నిలుస్తుంది అని అంటాడు మాకు మీలా సంపాదించిపెట్టే తల్లితండ్రులు ఉండరు రాతిరి పగలు ఎండా వాన అని తెలీకుండా కష్టపడి చదివించే తల్లితండ్రులు ఉంటారు మాకు కోచింగ్కి డబ్బులు కూడా ఉండవు కానీ ఇలా గొర్రల వచ్చినా మేము కాళీ చేతులతో మాత్రం ఇంటికి వెళ్ళాము ఏదో ఒక్కరోజు ఐఏఎస్గానో ఐపీసగానో ఇంటికి చేరుతాం అంతవరకు మేము అనుకున్నది సాధించేంతవరకు ఏ పనియైన చేస్తాం,True
N,NH_TE_002_N_F_001_001,"మలిలా అంటేనే ఆహ్ ఎం లో నే ఉంది మౌల్టి ట్యాంలెంటెడ్ అనిచెపి మల్టీ టాస్కింగ్ అని చేపి, సో ఎనో బజఠలు చక్కపెడుతూనే వాళ్ళ కెరీర్ లో కూడా చాల ముందుకు. ఇది అంట సాధం ఏమిటి అంటే వాళ్ళ చురునవ్వు వాళ్ళ చుర్రునవే వాళ్లకు ఆభరణం అదే వాళ్లకు ఆత్మసాయియం. ఎంత పెద్ద ప్రయాణం ఐన చిన్న అడుగుతో సాధ్యం అంటార్కద వాళ్ళు చిన్న చిన్నగా ఇంట్లో పన్నులు చక్కపెట్టుకుంటూ పిల్లని చూసుకుంటూ చక్కగా ముందుకు వెళ్తూ అని రంగాల్లో కూడా రాణిస్తున్నారు ప్రతి మహిళా కూడా","[0.0, 0.0, 1.0, 0.0, 0.0]",/kaggle/input/hs-telugu-npy/audio_npy/NH_TE_002_N_F_001_001.npy,"మలిలా అంటేనే ఆహ్ ఎం లో నే ఉంది మౌల్టి ట్యాంలెంటెడ్ అనిచెపి మల్టీ టాస్కింగ్ అని చేపి, సో ఎనో బజఠలు చక్కపెడుతూనే వాళ్ళ కెరీర్ లో కూడా చాల ముందుకు. ఇది అంట సాధం ఏమిటి అంటే వాళ్ళ చురునవ్వు వాళ్ళ చుర్రునవే వాళ్లకు ఆభరణం అదే వాళ్లకు ఆత్మసాయియం. ఎంత పెద్ద ప్రయాణం ఐన చిన్న అడుగుతో సాధ్యం అంటార్కద వాళ్ళు చిన్న చిన్నగా ఇంట్లో పన్నులు చక్కపెట్టుకుంటూ పిల్లని చూసుకుంటూ చక్కగా ముందుకు వెళ్తూ అని రంగాల్లో కూడా రాణిస్తున్నారు ప్రతి మహిళా కూడా",True
N,NH_TE_002_N_F_001_002,"సో ఏ మహిళా అనే పదం లోనే మనకి అర్ధం ఉంద్ అమ్మ, మీరు అందరూ కూడా చాల దర్యంతో ఎప్పుడు నవ్వుతు ఉండండి. మీరు అందరూ కూడా స్మిలింగ్ స్టార్స్, ఎవరెవరో సూపర్ స్టార్స్ అని చెప్పుకుంటుంటారు మన అందరం స్మిలింగ్ స్తర్త్స్ ఎప్పుడు నవ్వుతూ ఆనందంగా ముందుకు వెళ్ళండి. ","[0.0, 0.0, 1.0, 0.0, 0.0]",/kaggle/input/hs-telugu-npy/audio_npy/NH_TE_002_N_F_001_002.npy,"సో ఏ మహిళా అనే పదం లోనే మనకి అర్ధం ఉంద్ అమ్మ, మీరు అందరూ కూడా చాల దర్యంతో ఎప్పుడు నవ్వుతు ఉండండి. మీరు అందరూ కూడా స్మిలింగ్ స్టార్స్, ఎవరెవరో సూపర్ స్టార్స్ అని చెప్పుకుంటుంటారు మన అందరం స్మిలింగ్ స్తర్త్స్ ఎప్పుడు నవ్వుతూ ఆనందంగా ముందుకు వెళ్ళండి. ",True
N,NH_TE_002_N_F_001_003,చెప్పడానికి చాల ఉండండి మన దేశంలో ఆడవాళ్ళని దేవుండ్లుగా  దేవతల్లా పూజిస్తారు. కంపోలీసురీ ప్రతి దేవుడిదగారా ఒక దేవత ఉంటుంది. సో మనం అంతం కదా ఠెరె ఐస్ ఎవరీ విమెన్ బెహిన్డ్ మెన్ సక్సెస్,"[0.0, 0.0, 1.0, 0.0, 0.0]",/kaggle/input/hs-telugu-npy/audio_npy/NH_TE_002_N_F_001_003.npy,చెప్పడానికి చాల ఉండండి మన దేశంలో ఆడవాళ్ళని దేవుండ్లుగా  దేవతల్లా పూజిస్తారు. కంపోలీసురీ ప్రతి దేవుడిదగారా ఒక దేవత ఉంటుంది. సో మనం అంతం కదా ఠెరె ఐస్ ఎవరీ విమెన్ బెహిన్డ్ మెన్ సక్సెస్,True
N,NH_TE_002_N_F_001_004,"యేతర నార్యన్తు దేవత తత్ర నామధే దేవతాన్నారు, ఎక్కడ ఐతే స్త్రీ లు పుజిప పడతారో అక్కడ దేవతలు నివసిస్తారు అన్నారు. అలాగే యాత్ర కార్యేషు దాసి భోజేషు మాత సినేషు రంభ అని స్త్రీ  ని అన్ని రకాలుగా కూడా గౌరవించారు. ","[0.0, 0.0, 1.0, 0.0, 0.0]",/kaggle/input/hs-telugu-npy/audio_npy/NH_TE_002_N_F_001_004.npy,"యేతర నార్యన్తు దేవత తత్ర నామధే దేవతాన్నారు, ఎక్కడ ఐతే స్త్రీ లు పుజిప పడతారో అక్కడ దేవతలు నివసిస్తారు అన్నారు. అలాగే యాత్ర కార్యేషు దాసి భోజేషు మాత సినేషు రంభ అని స్త్రీ  ని అన్ని రకాలుగా కూడా గౌరవించారు. ",True
N,NH_TE_002_N_F_001_005,"పూర్వ కలం నుంచి కూడా మనవాళ్ళు స్త్రీ లకు అత్యంత ప్రాముఖ్యత ఇచ్చారు, దానికి ఉదాహరణ అంటీఅంటే సీత రాములు,రాధా కృష్ణులు, పార్వతి పరమేశ్వరులు, లక్ష్మి నారాయన్నులు ఇలా దేనికి వచ్చిన కూడా లేడీస్ కి  ప్రాముఖ్యత ఇచ్చారు. ప్రెసెంట్ మన వేవస్థలో కూడా లేడీస్ అని రంగాళ్లలో దూసుకుపోతున్నారు. ","[0.0, 0.0, 1.0, 0.0, 0.0]",/kaggle/input/hs-telugu-npy/audio_npy/NH_TE_002_N_F_001_005.npy,"పూర్వ కలం నుంచి కూడా మనవాళ్ళు స్త్రీ లకు అత్యంత ప్రాముఖ్యత ఇచ్చారు, దానికి ఉదాహరణ అంటీఅంటే సీత రాములు,రాధా కృష్ణులు, పార్వతి పరమేశ్వరులు, లక్ష్మి నారాయన్నులు ఇలా దేనికి వచ్చిన కూడా లేడీస్ కి  ప్రాముఖ్యత ఇచ్చారు. ప్రెసెంట్ మన వేవస్థలో కూడా లేడీస్ అని రంగాళ్లలో దూసుకుపోతున్నారు. ",True
N,NH_TE_002_N_F_001_006,"మహిళా విద్య వత్తుల్రరు ఐతే ఇల్లు, గృహం,గృహంతో పట్టు ఆహ్  గ్రామమం ఆహ్ దేశం అనికూడా ఒక మహిళా అత్యధిక పోస్టులో ఉందంటే ఆహ్ దేశం కూడా అభిరుద్దిలోకి వస్తది. కాబట్టి మహిళకు మనం ఎంత ప్రోత్సహం ముఖ్యం గ రాగకీయంగా ప్రోత్సహం ఇవ్వాలి, ఎందుకు అంటే రాయకీయంగా ముందుకు వచిన్నపుడే వాళ్ళ చేస్తులో పవర్స్ ఉన్నపుడే మనం నలుగురికి సహాయపడగలిగే ఇది ఉంటది. ","[0.0, 0.0, 1.0, 0.0, 0.0]",/kaggle/input/hs-telugu-npy/audio_npy/NH_TE_002_N_F_001_006.npy,"మహిళా విద్య వత్తుల్రరు ఐతే ఇల్లు, గృహం,గృహంతో పట్టు ఆహ్  గ్రామమం ఆహ్ దేశం అనికూడా ఒక మహిళా అత్యధిక పోస్టులో ఉందంటే ఆహ్ దేశం కూడా అభిరుద్దిలోకి వస్తది. కాబట్టి మహిళకు మనం ఎంత ప్రోత్సహం ముఖ్యం గ రాగకీయంగా ప్రోత్సహం ఇవ్వాలి, ఎందుకు అంటే రాయకీయంగా ముందుకు వచిన్నపుడే వాళ్ళ చేస్తులో పవర్స్ ఉన్నపుడే మనం నలుగురికి సహాయపడగలిగే ఇది ఉంటది. ",True
N,NH_TE_002_N_F_002_001,ఏరోజు ఐతే మహిళా మనోధార్యంగ ఆత్మ విశ్వాతంతో ముద్డడుగు వేస్తుందో ఎటువంటి బయళ్లు లేకుండా. తపకుండ ఆరోజు మహిళా సాధికాలు మనం సాధించినట్టు అవుతుంది. ,"[0.0, 0.0, 1.0, 0.0, 0.0]",/kaggle/input/hs-telugu-npy/audio_npy/NH_TE_002_N_F_002_001.npy,ఏరోజు ఐతే మహిళా మనోధార్యంగ ఆత్మ విశ్వాతంతో ముద్డడుగు వేస్తుందో ఎటువంటి బయళ్లు లేకుండా. తపకుండ ఆరోజు మహిళా సాధికాలు మనం సాధించినట్టు అవుతుంది. ,True
N,NH_TE_002_N_F_002_002,"ప్రతి మహిళా కూడా ఆత్మ దర్యంతో ముందుకు వెళ్ళాలి, ఎలాంటి కష్టం వచ్చిన కూడా ఎదురుకునే దయఁర్యం ఆహ్ భగవంతుడు ప్రతి మహిళకు కూడా ఇవ్వాలి అని మనసుపూర్తిగా కోరుకుంటున్నాను. ","[0.0, 0.0, 1.0, 0.0, 0.0]",/kaggle/input/hs-telugu-npy/audio_npy/NH_TE_002_N_F_002_002.npy,"ప్రతి మహిళా కూడా ఆత్మ దర్యంతో ముందుకు వెళ్ళాలి, ఎలాంటి కష్టం వచ్చిన కూడా ఎదురుకునే దయఁర్యం ఆహ్ భగవంతుడు ప్రతి మహిళకు కూడా ఇవ్వాలి అని మనసుపూర్తిగా కోరుకుంటున్నాను. ",True
N,NH_TE_002_N_F_003_001,"దేశాన్ని పాలించే ప్రభుత్వ అభినేత్రులు, క్రొపోరాట రంగంలో దూసుకుపోతున్న వీరవనితాలు, వానిధ్య భారతంలో]వెలుగొందుతున్న వనితలు, క్రీడా రంగంలో క్రాంతులు ఈదుతున్న క్రిడమానులు,బహుళగతి కంపెనీలకు అదిపోతులై , సామాన్య కుటుంబాన్ని నడిపించే అమ్మలు. ఇలా ఎందరో ఇంకాఎందరో  వీలందరిని చూస్తుంటే నిజంగా గర్వంగా ఉంటుంది. ఒక అతివ సాధించే విజయాలకు హద్దులు లేవనిపిస్తుంది మగువ తెగువని చూస్తే నిజంగా ముచ్చటవేస్తుంది. ","[0.0, 0.0, 1.0, 0.0, 0.0]",/kaggle/input/hs-telugu-npy/audio_npy/NH_TE_002_N_F_003_001.npy,"దేశాన్ని పాలించే ప్రభుత్వ అభినేత్రులు, క్రొపోరాట రంగంలో దూసుకుపోతున్న వీరవనితాలు, వానిధ్య భారతంలో]వెలుగొందుతున్న వనితలు, క్రీడా రంగంలో క్రాంతులు ఈదుతున్న క్రిడమానులు,బహుళగతి కంపెనీలకు అదిపోతులై , సామాన్య కుటుంబాన్ని నడిపించే అమ్మలు. ఇలా ఎందరో ఇంకాఎందరో  వీలందరిని చూస్తుంటే నిజంగా గర్వంగా ఉంటుంది. ఒక అతివ సాధించే విజయాలకు హద్దులు లేవనిపిస్తుంది మగువ తెగువని చూస్తే నిజంగా ముచ్చటవేస్తుంది. ",True
N,NH_TE_002_N_F_003_002,ఒక 100 ఏళ్ళ కింద మన సమాజంలో మహిళలకు నేటి తరం వీరవనితలకు ఉన్న అంతరాన్ని అవలోకిస్తే అర్చర్యం వేస్తుంది. ఇలాంటి వీరవనితలని చూస్తే శబాష్ అని బుజం తదితం.  ఆహ్ వేంటనే మన ఇంట్లో అమ్మాయి నే గుర్తు తెచులోని ఆమెను అంత స్థాయికి ఎదిగేలా చేయాలా అని ఆశపడుతాం. ,"[0.0, 0.0, 1.0, 0.0, 0.0]",/kaggle/input/hs-telugu-npy/audio_npy/NH_TE_002_N_F_003_002.npy,ఒక 100 ఏళ్ళ కింద మన సమాజంలో మహిళలకు నేటి తరం వీరవనితలకు ఉన్న అంతరాన్ని అవలోకిస్తే అర్చర్యం వేస్తుంది. ఇలాంటి వీరవనితలని చూస్తే శబాష్ అని బుజం తదితం.  ఆహ్ వేంటనే మన ఇంట్లో అమ్మాయి నే గుర్తు తెచులోని ఆమెను అంత స్థాయికి ఎదిగేలా చేయాలా అని ఆశపడుతాం. ,True
N,NH_TE_002_N_F_003_003,స్త్రీ మూర్తిని తల్లిగా సోదరిగా బారియగా కూతురిగా అత్తగా అమ్మమ్మగా ఎలా ఎన్నో బంధాలతో అనిందందాలతో పెనవేసుకున్న నేటి సమాజం. ,"[0.0, 0.0, 1.0, 0.0, 0.0]",/kaggle/input/hs-telugu-npy/audio_npy/NH_TE_002_N_F_003_003.npy,స్త్రీ మూర్తిని తల్లిగా సోదరిగా బారియగా కూతురిగా అత్తగా అమ్మమ్మగా ఎలా ఎన్నో బంధాలతో అనిందందాలతో పెనవేసుకున్న నేటి సమాజం. ,True
N,NH_TE_002_N_F_003_004,"నేటి తరం స్త్రీ లో రాజకీయవేత్తలు నుంచి శాస్త్రవేత్తలవరకు పైలోట్లనుంచి ఆస్ట్రోనుట్లవరకు, లాయర్లుగా, డాక్టర్లుగా, పోలీస్ అధికారిణిలుగా,కార్పొరేట్ సీఈఓలుగా ఎందరో స్త్రీలు  కిర్తి శిఖరాలని అధిరోహించారు. వాళ్ళఅందరిని చూస్తుంటే సంగంలో ఉన్న అంతరాలు పోయాయని భావన కలగక మానదు ","[0.0, 0.0, 1.0, 0.0, 0.0]",/kaggle/input/hs-telugu-npy/audio_npy/NH_TE_002_N_F_003_004.npy,"నేటి తరం స్త్రీ లో రాజకీయవేత్తలు నుంచి శాస్త్రవేత్తలవరకు పైలోట్లనుంచి ఆస్ట్రోనుట్లవరకు, లాయర్లుగా, డాక్టర్లుగా, పోలీస్ అధికారిణిలుగా,కార్పొరేట్ సీఈఓలుగా ఎందరో స్త్రీలు  కిర్తి శిఖరాలని అధిరోహించారు. వాళ్ళఅందరిని చూస్తుంటే సంగంలో ఉన్న అంతరాలు పోయాయని భావన కలగక మానదు ",True
N,NH_TE_002_N_F_004_001,"మహిళా నీకు వందనం నువు ఒక అద్భుతం ని ప్రతి అడుగులో ఆత్మసైర్యం. సాటి వారికీ ఆదర్శ్యం, సమయ స్ఫర్తికి ఆవాసం. సంపంగి సుగాసనాల నీ ఉనికి సామాన్యం. చిరునవే ఆభరణంగా ఆత్మ సైయమ్ ఆయుధంగా. నువు సాగించే ఈ పయనంలో విజయం నీ సొంతం. నువు ఎక్కడ ఉంటె అక్కడ ఆనందమే ఆనందం. ఎందరో నారీమణులు ఎందులోనూ తీసిపోరు అని తెలియజేసారు. ఏ రంగంలో ఐన వారికీ వర్రే సట్ఠి అని నిరువుపించుకున్నారు ఆ  రోజులోయినా ఈ రోజుల్లోఅయిన. ","[0.0, 0.0, 1.0, 0.0, 0.0]",/kaggle/input/hs-telugu-npy/audio_npy/NH_TE_002_N_F_004_001.npy,"మహిళా నీకు వందనం నువు ఒక అద్భుతం ని ప్రతి అడుగులో ఆత్మసైర్యం. సాటి వారికీ ఆదర్శ్యం, సమయ స్ఫర్తికి ఆవాసం. సంపంగి సుగాసనాల నీ ఉనికి సామాన్యం. చిరునవే ఆభరణంగా ఆత్మ సైయమ్ ఆయుధంగా. నువు సాగించే ఈ పయనంలో విజయం నీ సొంతం. నువు ఎక్కడ ఉంటె అక్కడ ఆనందమే ఆనందం. ఎందరో నారీమణులు ఎందులోనూ తీసిపోరు అని తెలియజేసారు. ఏ రంగంలో ఐన వారికీ వర్రే సట్ఠి అని నిరువుపించుకున్నారు ఆ  రోజులోయినా ఈ రోజుల్లోఅయిన. ",True
N,NH_TE_002_N_F_004_002,స్త్రీ తనకు తాను నిరువుపించుకునే బాటలో ఎనో అట్టుబాట్లు మరి ఎన్నో ఒడుదుడుకులు అన్నిటిని చెందుంచు కుంటూ సాధించు కుంటూ ముందుకు వెళ్తున్నారు. మన సోదరీమణులు అలంటి సోదరీమణులుఅందరికి మా అభినందనలు శిరసు వంచి పాదాభివందనమ్ములు. అందాల అతివలు అనురాగ దేవతులు కావాయ నాయకులూ కమనీయ రమణలు. మనోహర మగవాళ్ళు ముగ్ధ మందారాలు మమతల కోవెళ్లాలు నావే నాయకులూ.  అందరికి అంటరాజాతియా మహిళా దినోత్స్వ శుభాకాంక్షలు. ,"[0.0, 0.0, 1.0, 0.0, 0.0]",/kaggle/input/hs-telugu-npy/audio_npy/NH_TE_002_N_F_004_002.npy,స్త్రీ తనకు తాను నిరువుపించుకునే బాటలో ఎనో అట్టుబాట్లు మరి ఎన్నో ఒడుదుడుకులు అన్నిటిని చెందుంచు కుంటూ సాధించు కుంటూ ముందుకు వెళ్తున్నారు. మన సోదరీమణులు అలంటి సోదరీమణులుఅందరికి మా అభినందనలు శిరసు వంచి పాదాభివందనమ్ములు. అందాల అతివలు అనురాగ దేవతులు కావాయ నాయకులూ కమనీయ రమణలు. మనోహర మగవాళ్ళు ముగ్ధ మందారాలు మమతల కోవెళ్లాలు నావే నాయకులూ.  అందరికి అంటరాజాతియా మహిళా దినోత్స్వ శుభాకాంక్షలు. ,True
N,NH_TE_002_N_F_005_001,"పురాణాలు ఎప్పుడో చెప్పాయి ఒక విమెన్ ఒక పవర్ ఏమిటో, తానే ఒక మదర్ అక్కడ నుంచే ఒక జనరేషన్ అనేది స్టార్ట్ అవుతుంది అండ్ తానే ఒక లక్ష్మి మన ఇంటి లక్ష్మి సరిగా ఉంటేనే ఇల్లు సరిగా ఉంటుంది, అలానే ఇంటి లక్ష్మి లాగా ఆడవాళ్లు విమెన్ అన్ని ఫీల్డ్స్ లో ఉన్నత స్థాయి సంపాదిస్తుంన్నారు. అలానే సరసవతి విద్య రూపేణా సంశితన, ఇంటి పిల్లలు ఒక సరస్వతిలాగా అందరికి విద్యని బోధిస్తూ ఒక నెక్స్ట్ జనరేషన్ నీ ముందుకు తీసుకెళ్తుంది ఒక విమెన్. అలానే శాంతి రూపేణా సంసరితః ఇంటి శాంతిగా ఉండాలి అంటే విమెన్. ఇలానే ఇల్లే కాకుండా అని ఫీల్డ్స్ లో విమెన్ ఎంపవర్మెంట్ అంటూ ఎన్నో రంగాల్లో ముందుకు వెళ్తున్నాము. సో బీయింగ్ ఆ విమెన్ ఐ ఫీల్ వెరీ ప్రౌడ్ అఫ్ మీ. ","[0.0, 0.0, 1.0, 0.0, 0.0]",/kaggle/input/hs-telugu-npy/audio_npy/NH_TE_002_N_F_005_001.npy,"పురాణాలు ఎప్పుడో చెప్పాయి ఒక విమెన్ ఒక పవర్ ఏమిటో, తానే ఒక మదర్ అక్కడ నుంచే ఒక జనరేషన్ అనేది స్టార్ట్ అవుతుంది అండ్ తానే ఒక లక్ష్మి మన ఇంటి లక్ష్మి సరిగా ఉంటేనే ఇల్లు సరిగా ఉంటుంది, అలానే ఇంటి లక్ష్మి లాగా ఆడవాళ్లు విమెన్ అన్ని ఫీల్డ్స్ లో ఉన్నత స్థాయి సంపాదిస్తుంన్నారు. అలానే సరసవతి విద్య రూపేణా సంశితన, ఇంటి పిల్లలు ఒక సరస్వతిలాగా అందరికి విద్యని బోధిస్తూ ఒక నెక్స్ట్ జనరేషన్ నీ ముందుకు తీసుకెళ్తుంది ఒక విమెన్. అలానే శాంతి రూపేణా సంసరితః ఇంటి శాంతిగా ఉండాలి అంటే విమెన్. ఇలానే ఇల్లే కాకుండా అని ఫీల్డ్స్ లో విమెన్ ఎంపవర్మెంట్ అంటూ ఎన్నో రంగాల్లో ముందుకు వెళ్తున్నాము. సో బీయింగ్ ఆ విమెన్ ఐ ఫీల్ వెరీ ప్రౌడ్ అఫ్ మీ. ",True
N,NH_TE_002_N_F_005_002,"మహిళలు అందరికి తెలుసు మహనీయులు, ముఖ్యంగా మహిళలు వాళ్ళు ఉద్యోయాగాల్లో ఉన్న, బుసినెస్ పరంగా ఉన్న, జోబులో ఉన్న వారికీ ముఖ్యమనది  హెల్త్ అండి, హెల్త్ ఐస్ వెల్త్ అనేది ఆడవాళ్లకు ఎక్కువగా ఉపయోగ పొందుతుంది. ఎందుకంటే మనం మెంటల్ గ ఫిసికల్ గ హెల్త్య్ గ  ఉన్నారనుకోండి ఇంటినే కాదు ప్రపంచాని కూడా ఎల్లచు. ఏదైనా దుగా సంకల్పంతో దూడ ఆలోచనతో ఏదైనా క్రిటికల్ గ డెసిషన్  తీసుకోవాల అంటే మనం మెంటల్గా ఫీజికల్గా ఫిట్ గ ఉండాలి. ","[0.0, 0.0, 1.0, 0.0, 0.0]",/kaggle/input/hs-telugu-npy/audio_npy/NH_TE_002_N_F_005_002.npy,"మహిళలు అందరికి తెలుసు మహనీయులు, ముఖ్యంగా మహిళలు వాళ్ళు ఉద్యోయాగాల్లో ఉన్న, బుసినెస్ పరంగా ఉన్న, జోబులో ఉన్న వారికీ ముఖ్యమనది  హెల్త్ అండి, హెల్త్ ఐస్ వెల్త్ అనేది ఆడవాళ్లకు ఎక్కువగా ఉపయోగ పొందుతుంది. ఎందుకంటే మనం మెంటల్ గ ఫిసికల్ గ హెల్త్య్ గ  ఉన్నారనుకోండి ఇంటినే కాదు ప్రపంచాని కూడా ఎల్లచు. ఏదైనా దుగా సంకల్పంతో దూడ ఆలోచనతో ఏదైనా క్రిటికల్ గ డెసిషన్  తీసుకోవాల అంటే మనం మెంటల్గా ఫీజికల్గా ఫిట్ గ ఉండాలి. ",True
